antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
"frozenset({'Gender_Male', 'CALC_no', 'family_history_with_overweight_yes'})",frozenset({'FAVC_yes'}),0.13642823306489815,0.8839412600663192,0.1241117953576504,0.9097222222222222,1.0291659223532215,0.003517251113642858,1.2855737346500022
"frozenset({'Gender_Male', 'CALC_no', 'FAVC_yes'})",frozenset({'family_history_with_overweight_yes'}),0.13879677877783042,0.817621980104216,0.1241117953576504,0.89419795221843,1.093656939242819,0.010628498261233868,1.723766446111764
"frozenset({'Gender_Male', 'CALC_no'})","frozenset({'family_history_with_overweight_yes', 'FAVC_yes'})",0.1586925627664614,0.7484604452865941,0.1241117953576504,0.7820895522388059,1.0449310409975439,0.005336689165793926,1.1543253538217944
"frozenset({'Gender_Male', 'family_history_with_overweight_yes', 'MTRANS_Public_Transportation'})",frozenset({'FAVC_yes'}),0.2918048318332544,0.8839412600663192,0.2747513027001421,0.9415584415584414,1.0651821383332636,0.016812971956014833,1.9858939944207534
"frozenset({'Gender_Male', 'MTRANS_Public_Transportation', 'FAVC_yes'})",frozenset({'family_history_with_overweight_yes'}),0.31549028896257697,0.817621980104216,0.2747513027001421,0.8708708708708708,1.0651265402134462,0.016799507934908586,1.4123693168673492
"frozenset({'Gender_Male', 'family_history_with_overweight_yes', 'FAVC_yes'})",frozenset({'MTRANS_Public_Transportation'}),0.40265277119848414,0.7484604452865941,0.2747513027001421,0.6823529411764705,0.9116753536857779,-0.026618369726956415,0.7918837833570185
"frozenset({'Gender_Male', 'MTRANS_Public_Transportation'})","frozenset({'family_history_with_overweight_yes', 'FAVC_yes'})",0.3439128375177641,0.7484604452865941,0.2747513027001421,0.7988980716253443,1.0673884994943683,0.017346147191820316,1.250806278917347
"frozenset({'Gender_Male', 'family_history_with_overweight_yes'})","frozenset({'MTRANS_Public_Transportation', 'FAVC_yes'})",0.4334438654666035,0.6655613453339649,0.2747513027001421,0.633879781420765,0.9523987320848647,-0.013732179526564636,0.9134667731923045
"frozenset({'Gender_Male', 'FAVC_yes'})","frozenset({'family_history_with_overweight_yes', 'MTRANS_Public_Transportation'})",0.4576030317385126,0.6020843202273803,0.2747513027001421,0.6004140786749481,0.997225900930618,-0.0007643075981286218,0.9958200690682655
"frozenset({'Gender_Male', 'family_history_with_overweight_yes', 'NObeyesdad_Obesity_Type_II'})",frozenset({'FAVC_yes'}),0.1397441970630033,0.8839412600663192,0.1369019422074846,0.9796610169491526,1.108287463440333,0.013376280568657431,5.706221380072665
"frozenset({'Gender_Male', 'FAVC_yes', 'NObeyesdad_Obesity_Type_II'})",frozenset({'family_history_with_overweight_yes'}),0.1369019422074846,0.817621980104216,0.1369019422074846,1.0,1.2230590961761296,0.024967905139688093,inf
"frozenset({'family_history_with_overweight_yes', 'FAVC_yes', 'NObeyesdad_Obesity_Type_II'})",frozenset({'Gender_Male'}),0.13737565135007104,0.5059213642823307,0.1369019422074846,0.9965517241379311,1.9697759266434198,0.06740066525728286,143.28280435812843
"frozenset({'Gender_Male', 'NObeyesdad_Obesity_Type_II'})","frozenset({'family_history_with_overweight_yes', 'FAVC_yes'})",0.1397441970630033,0.7484604452865941,0.1369019422074846,0.9796610169491526,1.3089015232782666,0.032308938247491606,12.367361440075852
"frozenset({'family_history_with_overweight_yes', 'NObeyesdad_Obesity_Type_II'})","frozenset({'Gender_Male', 'FAVC_yes'})",0.14021790620558977,0.4576030317385126,0.1369019422074846,0.9763513513513514,2.1336208102512453,0.07273780322378033,22.93564322934297
"frozenset({'FAVC_yes', 'NObeyesdad_Obesity_Type_II'})","frozenset({'Gender_Male', 'family_history_with_overweight_yes'})",0.13737565135007104,0.4334438654666035,0.1369019422074846,0.9965517241379311,2.2991482947051067,0.07735730886531739,164.30127901468995
frozenset({'NObeyesdad_Obesity_Type_II'}),"frozenset({'Gender_Male', 'family_history_with_overweight_yes', 'FAVC_yes'})",0.14069161534817623,0.40265277119848414,0.1369019422074846,0.9730639730639731,2.4166329966329965,0.08025207340315027,22.176515869256285
"frozenset({'Gender_Male', 'CAEC_Sometimes', 'family_history_with_overweight_yes'})",frozenset({'CALC_Sometimes'}),0.39744197063003317,0.6636665087636191,0.2638559924206537,0.6638855780691298,1.0003300894389244,8.706733648677911e-05,1.0006517700259698
"frozenset({'Gender_Male', 'CAEC_Sometimes', 'CALC_Sometimes'})",frozenset({'family_history_with_overweight_yes'}),0.28422548555187116,0.817621980104216,0.2638559924206537,0.9283333333333333,1.1354065276168404,0.03146698812765056,2.544809579941172
"frozenset({'Gender_Male', 'CALC_Sometimes', 'family_history_with_overweight_yes'})",frozenset({'CAEC_Sometimes'}),0.2818569398389389,0.8360966366650876,0.2638559924206537,0.9361344537815126,1.1196486299902397,0.02819635300060297,2.5663816101124444
"frozenset({'Gender_Male', 'CAEC_Sometimes'})","frozenset({'CALC_Sometimes', 'family_history_with_overweight_yes'})",0.4362861203221222,0.5381335859782094,0.2638559924206537,0.6047774158523345,1.1238425394932026,0.02907577797918956,1.1686235365771132
"frozenset({'Gender_Male', 'family_history_with_overweight_yes'})","frozenset({'CAEC_Sometimes', 'CALC_Sometimes'})",0.4334438654666035,0.5736617716721932,0.2638559924206537,0.608743169398907,1.0611534521891766,0.01520581663663817,1.0896633489383887
"frozenset({'Gender_Male', 'CALC_Sometimes'})","frozenset({'CAEC_Sometimes', 'family_history_with_overweight_yes'})",0.3268593083846518,0.7323543344386547,0.2638559924206537,0.8072463768115942,1.102262031985301,0.02447916117353305,1.388537663438558
"frozenset({'Gender_Male', 'CAEC_Sometimes', 'CALC_no'})",frozenset({'family_history_with_overweight_yes'}),0.14069161534817623,0.817621980104216,0.1250592136428233,0.8888888888888887,1.0871636410454484,0.010026656517786739,1.6414021790620532
"frozenset({'Gender_Male', 'CALC_no', 'family_history_with_overweight_yes'})",frozenset({'CAEC_Sometimes'}),0.13642823306489815,0.8360966366650876,0.1250592136428233,0.9166666666666666,1.096364494806421,0.01099202683110126,1.966840360018948
"frozenset({'Gender_Male', 'CALC_no'})","frozenset({'CAEC_Sometimes', 'family_history_with_overweight_yes'})",0.1586925627664614,0.7323543344386547,0.1250592136428233,0.7880597014925372,1.076063408700353,0.00884002745762702,1.262835182578178
"frozenset({'Gender_Male', 'CAEC_Sometimes', 'MTRANS_Public_Transportation'})",frozenset({'family_history_with_overweight_yes'}),0.2936996684036002,0.817621980104216,0.26811937470393177,0.9129032258064516,1.116534594251112,0.027984070267828537,2.093969858062703
"frozenset({'Gender_Male', 'CAEC_Sometimes', 'family_history_with_overweight_yes'})",frozenset({'MTRANS_Public_Transportation'}),0.39744197063003317,0.7484604452865941,0.26811937470393177,0.6746126340882002,0.9013337155444243,-0.029350219609404316,0.773046470346328
"frozenset({'Gender_Male', 'family_history_with_overweight_yes', 'MTRANS_Public_Transportation'})",frozenset({'CAEC_Sometimes'}),0.2918048318332544,0.8360966366650876,0.26811937470393177,0.9188311688311688,1.0989533129759759,0.02414233624552628,2.0192894362861193
"frozenset({'Gender_Male', 'CAEC_Sometimes'})","frozenset({'family_history_with_overweight_yes', 'MTRANS_Public_Transportation'})",0.4362861203221222,0.6020843202273803,0.26811937470393177,0.6145494028230184,1.020703217434612,0.005438342525145745,1.0323389889312187
"frozenset({'Gender_Male', 'MTRANS_Public_Transportation'})","frozenset({'CAEC_Sometimes', 'family_history_with_overweight_yes'})",0.3439128375177641,0.7323543344386547,0.26811937470393177,0.7796143250688705,1.0645315913456568,0.016253317478700458,1.2144422074846042
"frozenset({'Gender_Male', 'family_history_with_overweight_yes'})","frozenset({'CAEC_Sometimes', 'MTRANS_Public_Transportation'})",0.4334438654666035,0.6158218853623875,0.26811937470393177,0.6185792349726775,1.0044775115594786,0.0011951562735269539,1.0072291544223937
"frozenset({'Gender_Male', 'CAEC_Sometimes', 'NObeyesdad_Obesity_Type_II'})",frozenset({'family_history_with_overweight_yes'}),0.13832306963524396,0.817621980104216,0.13832306963524396,1.0,1.2230590961761296,0.025227087545982435,inf
"frozenset({'Gender_Male', 'family_history_with_overweight_yes', 'NObeyesdad_Obesity_Type_II'})",frozenset({'CAEC_Sometimes'}),0.1397441970630033,0.8360966366650876,0.13832306963524396,0.9898305084745763,1.1838709367647766,0.021483416477403677,16.117164061266465
"frozenset({'CAEC_Sometimes', 'family_history_with_overweight_yes', 'NObeyesdad_Obesity_Type_II'})",frozenset({'Gender_Male'}),0.13879677877783042,0.5059213642823307,0.13832306963524396,0.9965870307167235,1.9698457133361453,0.06810281395797115,144.76504026527496
"frozenset({'Gender_Male', 'NObeyesdad_Obesity_Type_II'})","frozenset({'CAEC_Sometimes', 'family_history_with_overweight_yes'})",0.1397441970630033,0.7323543344386547,0.13832306963524396,0.9898305084745763,1.3515732234086872,0.03598080120350397,26.31849044686575
"frozenset({'CAEC_Sometimes', 'NObeyesdad_Obesity_Type_II'})","frozenset({'Gender_Male', 'family_history_with_overweight_yes'})",0.13879677877783042,0.4334438654666035,0.13832306963524396,0.9965870307167235,2.2992297506480908,0.0781624573274681,166.0009474182827
"frozenset({'family_history_with_overweight_yes', 'NObeyesdad_Obesity_Type_II'})","frozenset({'Gender_Male', 'CAEC_Sometimes'})",0.14021790620558977,0.4362861203221222,0.13832306963524396,0.9864864864864865,2.261099862077061,0.07714794333711597,41.71482709616304
frozenset({'NObeyesdad_Obesity_Type_II'}),"frozenset({'Gender_Male', 'CAEC_Sometimes', 'family_history_with_overweight_yes'})",0.14069161534817623,0.39744197063003317,0.13832306963524396,0.9831649831649831,2.4737321566880563,0.08240631678014218,35.791946944575955
"frozenset({'Gender_Male', 'MTRANS_Public_Transportation', 'CALC_Sometimes'})",frozenset({'family_history_with_overweight_yes'}),0.23401231643770726,0.817621980104216,0.1961155850307911,0.8380566801619433,1.0249928457832342,0.004781971496218507,1.1261842728564662
"frozenset({'Gender_Male', 'family_history_with_overweight_yes', 'CALC_Sometimes'})",frozenset({'MTRANS_Public_Transportation'}),0.2818569398389389,0.7484604452865941,0.1961155850307911,0.6957983193277311,0.929639400063823,-0.014843185668177855,0.8268841715716935
"frozenset({'Gender_Male', 'family_history_with_overweight_yes', 'MTRANS_Public_Transportation'})",frozenset({'CALC_Sometimes'}),0.2918048318332544,0.6636665087636191,0.1961155850307911,0.672077922077922,1.0126741566784394,0.0024544910476601844,1.0256506465426267
"frozenset({'Gender_Male', 'CALC_Sometimes'})","frozenset({'family_history_with_overweight_yes', 'MTRANS_Public_Transportation'})",0.3268593083846518,0.6020843202273803,0.1961155850307911,0.6,0.9965381589299764,-0.0006812794679736667,0.9947891994315491
"frozenset({'Gender_Male', 'CALC_Sometimes', 'NObeyesdad_Obesity_Type_II'})",frozenset({'family_history_with_overweight_yes'}),0.10563713879677877,0.817621980104216,0.10563713879677877,1.0,1.2230590961761296,0.01926589220121261,inf
"frozenset({'Gender_Male', 'family_history_with_overweight_yes', 'NObeyesdad_Obesity_Type_II'})",frozenset({'CALC_Sometimes'}),0.1397441970630033,0.6636665087636191,0.10563713879677877,0.7559322033898305,1.1390241836944555,0.012893595412000178,1.3780330543712827
"frozenset({'family_history_with_overweight_yes', 'CALC_Sometimes', 'NObeyesdad_Obesity_Type_II'})",frozenset({'Gender_Male'}),0.10611084793936523,0.5059213642823307,0.10563713879677877,0.9955357142857142,1.9677676899411447,0.05195339384214018,110.67361440075557
"frozenset({'Gender_Male', 'NObeyesdad_Obesity_Type_II'})","frozenset({'family_history_with_overweight_yes', 'CALC_Sometimes'})",0.1397441970630033,0.5381335859782094,0.10563713879677877,0.7559322033898305,1.4047296490809262,0.03043609291161925,1.8923693352281696
"frozenset({'CALC_Sometimes', 'NObeyesdad_Obesity_Type_II'})","frozenset({'Gender_Male', 'family_history_with_overweight_yes'})",0.10611084793936523,0.4334438654666035,0.10563713879677877,0.9955357142857142,2.2968042544886806,0.059644042698001325,126.9085741354781
"frozenset({'family_history_with_overweight_yes', 'NObeyesdad_Obesity_Type_II'})","frozenset({'Gender_Male', 'CALC_Sometimes'})",0.14021790620558977,0.3268593083846518,0.10563713879677877,0.7533783783783783,2.3049010967489227,0.05980561095127572,2.729447187919767
frozenset({'NObeyesdad_Obesity_Type_II'}),"frozenset({'Gender_Male', 'family_history_with_overweight_yes', 'CALC_Sometimes'})",0.14069161534817623,0.2818569398389389,0.10563713879677877,0.7508417508417508,2.663910816851993,0.06598223063374473,2.882276876592366
"frozenset({'Gender_Male', 'CAEC_Sometimes', 'CALC_Sometimes'})",frozenset({'FAVC_yes'}),0.28422548555187116,0.8839412600663192,0.26527711984841307,0.9333333333333332,1.0558770989639157,0.014038486006730688,1.740881099005209
"frozenset({'Gender_Male', 'CAEC_Sometimes', 'FAVC_yes'})",frozenset({'CALC_Sometimes'}),0.4007579346281383,0.6636665087636191,0.26527711984841307,0.6619385342789599,0.9973963211012736,-0.0006924994855621591,0.994888578971952
"frozenset({'Gender_Male', 'CALC_Sometimes', 'FAVC_yes'})",frozenset({'CAEC_Sometimes'}),0.30317385125532925,0.8360966366650876,0.26527711984841307,0.8749999999999999,1.0465297450424929,0.011794482489030755,1.311226906679298
"frozenset({'Gender_Male', 'CAEC_Sometimes'})","frozenset({'CALC_Sometimes', 'FAVC_yes'})",0.4362861203221222,0.6077688299384179,0.26527711984841307,0.6080347448425624,1.0004375263933352,0.00011601498186508685,1.0006784144784406
"frozenset({'Gender_Male', 'CALC_Sometimes'})","frozenset({'CAEC_Sometimes', 'FAVC_yes'})",0.3268593083846518,0.7617243012790147,0.26527711984841307,0.8115942028985507,1.065469752685846,0.016300441552572154,1.2646940932113833
"frozenset({'Gender_Male', 'CAEC_Sometimes', 'CALC_no'})",frozenset({'FAVC_yes'}),0.14069161534817623,0.8839412600663192,0.12742775935575557,0.9057239057239057,1.024642639326455,0.0030646356041227757,1.2310516342965423
"frozenset({'Gender_Male', 'CALC_no', 'FAVC_yes'})",frozenset({'CAEC_Sometimes'}),0.13879677877783042,0.8360966366650876,0.12742775935575557,0.9180887372013651,1.0980653395082616,0.011380239439663348,2.000986894047053
"frozenset({'CAEC_Sometimes', 'CALC_no', 'FAVC_yes'})",frozenset({'Gender_Male'}),0.2079583135954524,0.5059213642823307,0.12742775935575557,0.6127562642369021,1.2111689829626406,0.022217205627691528,1.2758854181179815
"frozenset({'Gender_Male', 'CALC_no'})","frozenset({'CAEC_Sometimes', 'FAVC_yes'})",0.1586925627664614,0.7617243012790147,0.12742775935575557,0.8029850746268656,1.0541675948615132,0.0065477778642965695,1.2094296829019706
"frozenset({'Gender_Male', 'CAEC_Sometimes', 'MTRANS_Public_Transportation'})",frozenset({'FAVC_yes'}),0.2936996684036002,0.8839412600663192,0.2719090478446234,0.9258064516129032,1.0473619610690454,0.012295792874884914,1.5642699730191751
"frozenset({'Gender_Male', 'CAEC_Sometimes', 'FAVC_yes'})",frozenset({'MTRANS_Public_Transportation'}),0.4007579346281383,0.7484604452865941,0.2719090478446234,0.6784869976359338,0.9065101594996559,-0.02804241435928878,0.7823619973806669
"frozenset({'Gender_Male', 'MTRANS_Public_Transportation', 'FAVC_yes'})",frozenset({'CAEC_Sometimes'}),0.31549028896257697,0.8360966366650876,0.2719090478446234,0.8618618618618619,1.03081608520702,0.008128678342516182,1.1865178258809963
"frozenset({'Gender_Male', 'CAEC_Sometimes'})","frozenset({'MTRANS_Public_Transportation', 'FAVC_yes'})",0.4362861203221222,0.6655613453339649,0.2719090478446234,0.6232356134636264,0.9364059644282672,-0.018466129347504356,0.8876599450934244
"frozenset({'Gender_Male', 'MTRANS_Public_Transportation'})","frozenset({'CAEC_Sometimes', 'FAVC_yes'})",0.3439128375177641,0.7617243012790147,0.2719090478446234,0.790633608815427,1.0379524553540835,0.009942281985521217,1.1380799820489167
"frozenset({'Gender_Male', 'CAEC_Sometimes', 'NObeyesdad_Obesity_Type_II'})",frozenset({'FAVC_yes'}),0.13832306963524396,0.8839412600663192,0.13548081477972526,0.9794520547945206,1.108051065204305,0.013211346310106495,5.648192010105805
"frozenset({'Gender_Male', 'FAVC_yes', 'NObeyesdad_Obesity_Type_II'})",frozenset({'CAEC_Sometimes'}),0.1369019422074846,0.8360966366650876,0.13548081477972526,0.9896193771626298,1.1836184165384203,0.021017561347129177,15.789357334596657
"frozenset({'CAEC_Sometimes', 'FAVC_yes', 'NObeyesdad_Obesity_Type_II'})",frozenset({'Gender_Male'}),0.1359545239223117,0.5059213642823307,0.13548081477972526,0.9965156794425089,1.9697046809954457,0.06669851655659456,141.80056845097678
"frozenset({'Gender_Male', 'NObeyesdad_Obesity_Type_II'})","frozenset({'CAEC_Sometimes', 'FAVC_yes'})",0.1397441970630033,0.7617243012790147,0.13548081477972526,0.969491525423729,1.272759085926301,0.029034263914112124,7.810147902521223
"frozenset({'CAEC_Sometimes', 'NObeyesdad_Obesity_Type_II'})","frozenset({'Gender_Male', 'FAVC_yes'})",0.13879677877783042,0.4576030317385126,0.13548081477972526,0.9761092150170648,2.133091669669797,0.07196698801545041,22.703187385802238
"frozenset({'FAVC_yes', 'NObeyesdad_Obesity_Type_II'})","frozenset({'Gender_Male', 'CAEC_Sometimes'})",0.13737565135007104,0.4362861203221222,0.13548081477972526,0.9862068965517243,2.260459021303681,0.07554572482547825,40.869256276646716
frozenset({'NObeyesdad_Obesity_Type_II'}),"frozenset({'Gender_Male', 'CAEC_Sometimes', 'FAVC_yes'})",0.14069161534817623,0.4007579346281383,0.13548081477972526,0.962962962962963,2.4028543910340603,0.07909753359329368,16.179535765040292
"frozenset({'Gender_Male', 'CALC_Sometimes', 'MTRANS_Public_Transportation'})",frozenset({'FAVC_yes'}),0.23401231643770726,0.8839412600663192,0.2198010421601137,0.9392712550607287,1.0625946513575555,0.012947900297128528,1.911100584241276
"frozenset({'Gender_Male', 'MTRANS_Public_Transportation', 'FAVC_yes'})",frozenset({'CALC_Sometimes'}),0.31549028896257697,0.6636665087636191,0.2198010421601137,0.6966966966966968,1.0497692553367073,0.010420703535494902,1.1089015107100482
"frozenset({'Gender_Male', 'CALC_Sometimes', 'FAVC_yes'})",frozenset({'MTRANS_Public_Transportation'}),0.30317385125532925,0.7484604452865941,0.2198010421601137,0.725,0.9686550632911392,-0.0071125935497016735,0.9146892898669307
"frozenset({'Gender_Male', 'MTRANS_Public_Transportation'})","frozenset({'CALC_Sometimes', 'FAVC_yes'})",0.3439128375177641,0.6077688299384179,0.2198010421601137,0.6391184573002755,1.0515814991121446,0.010781539301141008,1.086869578109575
"frozenset({'Gender_Male', 'CALC_Sometimes'})","frozenset({'MTRANS_Public_Transportation', 'FAVC_yes'})",0.3268593083846518,0.6655613453339649,0.2198010421601137,0.6724637681159421,1.0103708288204654,0.002256121136695516,1.0210737686706384
"frozenset({'Gender_Male', 'CALC_Sometimes', 'NObeyesdad_Obesity_Type_II'})",frozenset({'FAVC_yes'}),0.10563713879677877,0.8839412600663192,0.10374230222643296,0.9820627802690582,1.1110045708188543,0.010365276648607674,6.470274751302684
"frozenset({'Gender_Male', 'FAVC_yes', 'NObeyesdad_Obesity_Type_II'})",frozenset({'CALC_Sometimes'}),0.1369019422074846,0.6636665087636191,0.10374230222643296,0.7577854671280276,1.1418166460437305,0.012885068198632901,1.388576842390201
"frozenset({'CALC_Sometimes', 'FAVC_yes', 'NObeyesdad_Obesity_Type_II'})",frozenset({'Gender_Male'}),0.10421601136901942,0.5059213642823307,0.10374230222643296,0.9954545454545454,1.9676072522982633,0.05101719557455577,108.69729985788521
"frozenset({'Gender_Male', 'NObeyesdad_Obesity_Type_II'})","frozenset({'CALC_Sometimes', 'FAVC_yes'})",0.1397441970630033,0.6077688299384179,0.10374230222643296,0.7423728813559322,1.2214724493705165,0.01881013508676775,1.52247625221272
"frozenset({'CALC_Sometimes', 'NObeyesdad_Obesity_Type_II'})","frozenset({'Gender_Male', 'FAVC_yes'})",0.10611084793936523,0.4576030317385126,0.10374230222643296,0.9776785714285714,2.1365211845607806,0.05518565650903513,24.2993841781146
"frozenset({'FAVC_yes', 'NObeyesdad_Obesity_Type_II'})","frozenset({'Gender_Male', 'CALC_Sometimes'})",0.13737565135007104,0.3268593083846518,0.10374230222643296,0.7551724137931035,2.3103898050974516,0.05883979183725768,2.749447895330296
frozenset({'NObeyesdad_Obesity_Type_II'}),"frozenset({'Gender_Male', 'CALC_Sometimes', 'FAVC_yes'})",0.14069161534817623,0.30317385125532925,0.10374230222643296,0.7373737373737372,2.4321811868686862,0.061088283361992984,2.653299566373937
"frozenset({'Gender_Male', 'CAEC_Sometimes', 'MTRANS_Public_Transportation'})",frozenset({'CALC_Sometimes'}),0.2936996684036002,0.6636665087636191,0.20037896731406915,0.682258064516129,1.0280134005664157,0.0054603337596192125,1.0585114952617063
"frozenset({'Gender_Male', 'CAEC_Sometimes', 'CALC_Sometimes'})",frozenset({'MTRANS_Public_Transportation'}),0.28422548555187116,0.7484604452865941,0.20037896731406915,0.705,0.9419335443037974,-0.01235256616388275,0.8526764566556132
"frozenset({'Gender_Male', 'CALC_Sometimes', 'MTRANS_Public_Transportation'})",frozenset({'CAEC_Sometimes'}),0.23401231643770726,0.8360966366650876,0.20037896731406915,0.8562753036437246,1.0241343716668003,0.00472205660229591,1.1403980491189674
"frozenset({'Gender_Male', 'CALC_Sometimes'})","frozenset({'CAEC_Sometimes', 'MTRANS_Public_Transportation'})",0.3268593083846518,0.6158218853623875,0.20037896731406915,0.6130434782608696,0.9954882943143814,-0.0009081482236131533,0.9928198468163021
"frozenset({'Gender_Male', 'CAEC_Sometimes', 'NObeyesdad_Obesity_Type_II'})",frozenset({'CALC_Sometimes'}),0.13832306963524396,0.6636665087636191,0.10516342965419233,0.7602739726027398,1.145566278489924,0.013363040947902999,1.4029911348717605
"frozenset({'Gender_Male', 'CALC_Sometimes', 'NObeyesdad_Obesity_Type_II'})",frozenset({'CAEC_Sometimes'}),0.10563713879677877,0.8360966366650876,0.10516342965419233,0.9955156950672647,1.1906706131937654,0.01684057319928256,36.55045002368627
"frozenset({'CAEC_Sometimes', 'CALC_Sometimes', 'NObeyesdad_Obesity_Type_II'})",frozenset({'Gender_Male'}),0.10563713879677877,0.5059213642823307,0.10516342965419233,0.9955156950672647,1.9677281201189096,0.051719344275244085,110.17953576504266
"frozenset({'Gender_Male', 'NObeyesdad_Obesity_Type_II'})","frozenset({'CAEC_Sometimes', 'CALC_Sometimes'})",0.1397441970630033,0.5736617716721932,0.10516342965419233,0.752542372881356,1.3118224187882266,0.024997525986121746,1.7228736624205891
"frozenset({'CAEC_Sometimes', 'NObeyesdad_Obesity_Type_II'})","frozenset({'Gender_Male', 'CALC_Sometimes'})",0.13879677877783042,0.3268593083846518,0.10516342965419233,0.757679180887372,2.3180590592075974,0.05979641053685315,2.777890459764746
"frozenset({'CALC_Sometimes', 'NObeyesdad_Obesity_Type_II'})","frozenset({'Gender_Male', 'CAEC_Sometimes'})",0.10611084793936523,0.4362861203221222,0.10516342965419233,0.9910714285714286,2.2716088878548164,0.05886873948263601,63.135954523922535
frozenset({'NObeyesdad_Obesity_Type_II'}),"frozenset({'Gender_Male', 'CAEC_Sometimes', 'CALC_Sometimes'})",0.14069161534817623,0.28422548555187116,0.10516342965419233,0.7474747474747474,2.6298653198653197,0.06517528696877985,2.8344670772145895
"frozenset({'CAEC_Sometimes', 'family_history_with_overweight_yes', 'FAVC_yes'})",frozenset({'CALC_Sometimes'}),0.6774040738986262,0.6636665087636191,0.47749881572714353,0.7048951048951049,1.0621224599811323,0.02792841898058962,1.1397082759905797
"frozenset({'CAEC_Sometimes', 'family_history_with_overweight_yes', 'CALC_Sometimes'})",frozenset({'FAVC_yes'}),0.5040265277119849,0.8839412600663192,0.47749881572714353,0.9473684210526315,1.071754950076155,0.03196897171456009,2.2051160587399323
"frozenset({'CAEC_Sometimes', 'CALC_Sometimes', 'FAVC_yes'})",frozenset({'family_history_with_overweight_yes'}),0.53671245855045,0.817621980104216,0.47749881572714353,0.8896734333627537,1.0881231853005637,0.03867091262052258,1.6530743723353853
"frozenset({'CALC_Sometimes', 'family_history_with_overweight_yes', 'FAVC_yes'})",frozenset({'CAEC_Sometimes'}),0.5063950734249171,0.8360966366650876,0.47749881572714353,0.9429373246024322,1.1277850947511243,0.05410359801280029,2.8723392689347764
"frozenset({'CAEC_Sometimes', 'family_history_with_overweight_yes'})","frozenset({'CALC_Sometimes', 'FAVC_yes'})",0.7323543344386547,0.6077688299384179,0.47749881572714353,0.6520051746442431,1.0727848196991403,0.032396678785033606,1.1271178232624643
"frozenset({'CAEC_Sometimes', 'FAVC_yes'})","frozenset({'CALC_Sometimes', 'family_history_with_overweight_yes'})",0.7617243012790147,0.5381335859782094,0.47749881572714353,0.6268656716417911,1.1648885852428001,0.06758938595312142,1.237801989578399
"frozenset({'CAEC_Sometimes', 'CALC_Sometimes'})","frozenset({'family_history_with_overweight_yes', 'FAVC_yes'})",0.5736617716721932,0.7484604452865941,0.47749881572714353,0.8323699421965318,1.1121094607448598,0.048135670657477314,1.5005635505316979
"frozenset({'family_history_with_overweight_yes', 'FAVC_yes'})","frozenset({'CAEC_Sometimes', 'CALC_Sometimes'})",0.7484604452865941,0.5736617716721932,0.47749881572714353,0.6379746835443038,1.1121094607448598,0.048135670657477314,1.177647553772613
"frozenset({'CALC_Sometimes', 'family_history_with_overweight_yes'})","frozenset({'CAEC_Sometimes', 'FAVC_yes'})",0.5381335859782094,0.7617243012790147,0.47749881572714353,0.8873239436619719,1.1648885852428001,0.06758938595312142,2.1146968261487453
"frozenset({'CALC_Sometimes', 'FAVC_yes'})","frozenset({'CAEC_Sometimes', 'family_history_with_overweight_yes'})",0.6077688299384179,0.7323543344386547,0.47749881572714353,0.7856586126266563,1.0727848196991405,0.032396678785033606,1.2486886869643854
frozenset({'CALC_Sometimes'}),"frozenset({'CAEC_Sometimes', 'family_history_with_overweight_yes', 'FAVC_yes'})",0.6636665087636191,0.6774040738986262,0.47749881572714353,0.7194860813704497,1.0621224599811323,0.02792841898058962,1.1500175380865767
"frozenset({'CAEC_Sometimes', 'CALC_no', 'family_history_with_overweight_yes'})",frozenset({'FAVC_yes'}),0.21080056845097112,0.8839412600663192,0.1852202747513027,0.8786516853932584,0.9940159206137024,-0.0011150453479450706,0.9564099864905176
"frozenset({'CAEC_Sometimes', 'CALC_no', 'FAVC_yes'})",frozenset({'family_history_with_overweight_yes'}),0.2079583135954524,0.817621980104216,0.1852202747513027,0.8906605922551253,1.08933053896325,0.015188986610255417,1.6679989736301908
"frozenset({'CALC_no', 'family_history_with_overweight_yes', 'FAVC_yes'})",frozenset({'CAEC_Sometimes'}),0.2207484604452866,0.8360966366650876,0.1852202747513027,0.8390557939914164,1.0035392527568725,0.0006532294240024494,1.0183862308542562
"frozenset({'CAEC_Sometimes', 'CALC_no'})","frozenset({'family_history_with_overweight_yes', 'FAVC_yes'})",0.24111795357650403,0.7484604452865941,0.1852202747513027,0.768172888015717,1.0263373206336575,0.004753023850840171,1.0850307910942678
"frozenset({'CALC_no', 'family_history_with_overweight_yes'})","frozenset({'CAEC_Sometimes', 'FAVC_yes'})",0.2534343912837518,0.7617243012790147,0.1852202747513027,0.7308411214953271,0.9594562235551216,-0.007826859869385527,0.8852604084425496
"frozenset({'CALC_no', 'FAVC_yes'})","frozenset({'CAEC_Sometimes', 'family_history_with_overweight_yes'})",0.24964471814306016,0.7323543344386547,0.1852202747513027,0.7419354838709677,1.0130826691148853,0.002391883349516316,1.037126954050213
frozenset({'CALC_no'}),"frozenset({'CAEC_Sometimes', 'family_history_with_overweight_yes', 'FAVC_yes'})",0.30270014211274276,0.6774040738986262,0.1852202747513027,0.6118935837245697,0.9032918568129837,-0.019830034685562353,0.8312048257208785
